date,acceleration,x,y,z
07/22/2016 01:11:48.735688,-0.009613,0.0,0.0,0.0 
07/22/2016 01:11:48.735987,-0.009201,0.0,0.0,0.0 
07/22/2016 01:11:48.744655,-0.009262,0.0,0.0,0.0 
07/22/2016 01:11:48.748399,-0.011719,-0.061035,-0.186768,1.029297 
07/22/2016 01:11:48.756468,-0.012848,0.0,0.0,0.0 
07/22/2016 01:11:48.756780,-0.007218,0.0,0.0,0.0 
07/22/2016 01:11:48.757062,-0.007431,0.0,0.0,0.0 
07/22/2016 01:11:48.757339,-0.011475,0.0,0.0,0.0 
07/22/2016 01:11:48.812350,-0.010269,-0.0625,-0.184814,1.032227 
07/22/2016 01:11:48.813737,-0.013993,0.0,0.0,0.0 
07/22/2016 01:11:48.823479,-0.016693,0.0,0.0,0.0 
07/22/2016 01:11:48.823958,-0.006821,0.0,0.0,0.0 
07/22/2016 01:11:48.826738,-0.003906,0.0,0.0,0.0 
07/22/2016 01:11:48.828658,-0.009094,-0.059082,-0.188965,1.030273 
07/22/2016 01:11:48.836460,-0.010758,0.0,0.0,0.0 
07/22/2016 01:11:48.836942,-0.013535,0.0,0.0,0.0 
07/22/2016 01:11:48.838525,-0.014847,0.0,0.0,0.0 
07/22/2016 01:11:48.845646,-0.011231,0.0,0.0,0.0 
07/22/2016 01:11:48.847977,-0.006683,-0.064453,-0.188232,1.031738 
07/22/2016 01:11:48.850350,-0.009964,0.0,0.0,0.0 
07/22/2016 01:11:48.852651,-0.011139,0.0,0.0,0.0 
07/22/2016 01:11:48.852962,-0.014282,0.0,0.0,0.0 
07/22/2016 01:11:48.857246,-0.013138,0.0,0.0,0.0 
07/22/2016 01:11:48.869249,-0.010437,-0.0625,-0.186523,1.030762 
07/22/2016 01:11:48.871258,-0.008347,0.0,0.0,0.0 
07/22/2016 01:11:48.871557,-0.00972,0.0,0.0,0.0 
07/22/2016 01:11:48.873955,-0.010773,0.0,0.0,0.0 
07/22/2016 01:11:48.874262,-0.014099,0.0,0.0,0.0 
07/22/2016 01:11:48.879877,-0.014649,-0.061768,-0.186279,1.031982 
07/22/2016 01:11:48.891867,-0.009644,0.0,0.0,0.0 
07/22/2016 01:11:48.892341,-0.009964,0.0,0.0,0.0 
07/22/2016 01:11:48.892782,-0.00882,0.0,0.0,0.0 
07/22/2016 01:11:48.894291,-0.009033,0.0,0.0,0.0 
07/22/2016 01:11:48.894997,-0.011246,-0.060547,-0.186035,1.031738 
07/22/2016 01:11:48.896540,-0.011963,0.0,0.0,0.0 
07/22/2016 01:11:48.897020,-0.011261,0.0,0.0,0.0 
07/22/2016 01:11:48.897461,-0.010056,0.0,0.0,0.0 
07/22/2016 01:11:48.897896,-0.009689,0.0,0.0,0.0 
07/22/2016 01:11:48.903478,-0.009949,-0.061279,-0.189697,1.03125 
07/22/2016 01:11:48.903958,-0.009735,0.0,0.0,0.0 
07/22/2016 01:11:48.914163,-0.010483,0.0,0.0,0.0 
07/22/2016 01:11:48.914644,-0.011246,0.0,0.0,0.0 
07/22/2016 01:11:48.915085,-0.011246,0.0,0.0,0.0 
07/22/2016 01:11:48.916834,-0.010468,-0.062744,-0.185547,1.03125 
07/22/2016 01:11:48.917310,-0.009415,0.0,0.0,0.0 
07/22/2016 01:11:48.917950,-0.008103,0.0,0.0,0.0 
07/22/2016 01:11:48.919124,-0.008957,0.0,0.0,0.0 
07/22/2016 01:11:48.919684,-0.009949,0.0,0.0,0.0 
07/22/2016 01:11:48.920378,-0.010575,-0.060059,-0.1875,1.028809 
07/22/2016 01:11:48.925625,-0.010315,0.0,0.0,0.0 
07/22/2016 01:11:48.936662,-0.009598,0.0,0.0,0.0 
07/22/2016 01:11:48.937139,-0.009598,0.0,0.0,0.0 
07/22/2016 01:11:48.937621,-0.009232,0.0,0.0,0.0 
07/22/2016 01:11:48.939099,-0.010025,-0.060791,-0.1875,1.031982 
07/22/2016 01:11:48.939580,-0.010361,0.0,0.0,0.0 
07/22/2016 01:11:48.941209,-0.010925,0.0,0.0,0.0 
07/22/2016 01:11:48.947872,-0.010498,0.0,0.0,0.0 
07/22/2016 01:11:48.948348,-0.010376,0.0,0.0,0.0 
07/22/2016 01:11:48.949023,-0.010315,-0.062256,-0.187988,1.031006 
07/22/2016 01:11:48.959367,-0.011078,0.0,0.0,0.0 
07/22/2016 01:11:48.959843,-0.010346,0.0,0.0,0.0 
07/22/2016 01:11:48.961931,-0.011109,0.0,0.0,0.0 
07/22/2016 01:11:48.962408,-0.010651,0.0,0.0,0.0 
07/22/2016 01:11:48.964126,-0.010697,-0.062012,-0.185791,1.031494 
07/22/2016 01:11:48.964608,-0.011749,0.0,0.0,0.0 
07/22/2016 01:11:48.965050,-0.011109,0.0,0.0,0.0 
07/22/2016 01:11:48.970348,-0.010773,0.0,0.0,0.0 
07/22/2016 01:11:48.970826,-0.012512,0.0,0.0,0.0 
07/22/2016 01:11:48.971505,-0.009995,-0.061279,-0.185547,1.030762 
07/22/2016 01:11:48.982249,-0.010361,0.0,0.0,0.0 
07/22/2016 01:11:48.992749,-0.010758,0.0,0.0,0.0 
07/22/2016 01:11:48.993229,-0.010834,0.0,0.0,0.0 
07/22/2016 01:11:48.995456,-0.011154,0.0,0.0,0.0 
07/22/2016 01:11:48.996170,-0.011643,-0.061279,-0.188965,1.026611 
07/22/2016 01:11:48.996670,-0.010407,0.0,0.0,0.0 
07/22/2016 01:11:48.997214,-0.008804,0.0,0.0,0.0 
07/22/2016 01:11:49.003944,-0.010849,0.0,0.0,0.0 
07/22/2016 01:11:49.004429,-0.010391,0.0,0.0,0.0 
07/22/2016 01:11:49.015744,-0.011139,-0.059814,-0.185059,1.032227 
07/22/2016 01:11:49.016223,-0.010742,0.0,0.0,0.0 
07/22/2016 01:11:49.016663,-0.010086,0.0,0.0,0.0 
07/22/2016 01:11:49.019267,-0.009033,0.0,0.0,0.0 
07/22/2016 01:11:49.021609,-0.010193,0.0,0.0,0.0 
07/22/2016 01:11:49.026525,-0.011032,-0.061523,-0.187988,1.02832 
07/22/2016 01:11:49.027011,-0.013214,0.0,0.0,0.0 
07/22/2016 01:11:49.038227,-0.007874,0.0,0.0,0.0 
07/22/2016 01:11:49.039575,-0.005158,0.0,0.0,0.0 
07/22/2016 01:11:49.040054,-0.014191,0.0,0.0,0.0 
07/22/2016 01:11:49.049391,-0.011337,-0.05835,-0.186279,1.029053 
07/22/2016 01:11:49.050990,-0.01268,0.0,0.0,0.0 
07/22/2016 01:11:49.051466,-0.021195,0.0,0.0,0.0 
07/22/2016 01:11:49.105532,-0.005783,0.0,0.0,0.0 
07/22/2016 01:11:49.107714,-0.001389,0.0,0.0,0.0 
07/22/2016 01:11:49.110307,-0.015534,-0.060059,-0.186768,1.030762 
07/22/2016 01:11:49.110786,-0.006668,0.0,0.0,0.0 
07/22/2016 01:11:49.116074,-0.007828,0.0,0.0,0.0 
07/22/2016 01:11:49.127663,-0.017411,0.0,0.0,0.0 
07/22/2016 01:11:49.128142,-0.0103,0.0,0.0,0.0 
07/22/2016 01:11:49.130046,-0.003326,-0.063477,-0.186768,1.033447 
07/22/2016 01:11:49.139079,-0.012589,0.0,0.0,0.0 
07/22/2016 01:11:49.139552,-0.011353,0.0,0.0,0.0 
07/22/2016 01:11:49.141814,-0.009903,0.0,0.0,0.0 
07/22/2016 01:11:49.143432,-0.011032,0.0,0.0,0.0 
07/22/2016 01:11:49.149553,-0.010925,-0.060791,-0.187988,1.030273 
07/22/2016 01:11:49.150036,-0.007263,0.0,0.0,0.0 
07/22/2016 01:11:49.161720,-0.009155,0.0,0.0,0.0 
07/22/2016 01:11:49.163879,-0.011093,0.0,0.0,0.0 
07/22/2016 01:11:49.164376,-0.011521,0.0,0.0,0.0 
07/22/2016 01:11:49.166486,-0.011933,-0.062256,-0.186768,1.030273 
07/22/2016 01:11:49.174083,-0.010269,0.0,0.0,0.0 
07/22/2016 01:11:49.174564,-0.008972,0.0,0.0,0.0 
07/22/2016 01:11:49.176153,-0.009232,0.0,0.0,0.0 
07/22/2016 01:11:49.179115,-0.01033,0.0,0.0,0.0 
07/22/2016 01:11:49.179825,-0.009873,-0.060303,-0.187744,1.029785 
07/22/2016 01:11:49.180270,-0.010452,0.0,0.0,0.0 
07/22/2016 01:11:49.184101,-0.010895,0.0,0.0,0.0 
07/22/2016 01:11:49.195208,-0.011444,0.0,0.0,0.0 
07/22/2016 01:11:49.195521,-0.010605,0.0,0.0,0.0 
07/22/2016 01:11:49.195950,-0.00885,-0.060547,-0.187744,1.031494 
07/22/2016 01:11:49.198479,-0.008713,0.0,0.0,0.0 
07/22/2016 01:11:49.198866,-0.009918,0.0,0.0,0.0 
07/22/2016 01:11:49.201491,-0.012558,0.0,0.0,0.0 
07/22/2016 01:11:49.206568,-0.012696,0.0,0.0,0.0 
07/22/2016 01:11:49.255284,-0.012329,-0.061523,-0.185791,1.030273 
07/22/2016 01:11:49.255808,-0.009613,0.0,0.0,0.0 
07/22/2016 01:11:49.257773,-0.009308,0.0,0.0,0.0 
07/22/2016 01:11:49.262565,-0.010788,0.0,0.0,0.0 
07/22/2016 01:11:49.262887,-0.010697,0.0,0.0,0.0 
07/22/2016 01:11:49.273705,-0.010727,-0.060059,-0.185791,1.031982 
07/22/2016 01:11:49.276619,-0.011307,0.0,0.0,0.0 
07/22/2016 01:11:49.277100,-0.011856,0.0,0.0,0.0 
07/22/2016 01:11:49.278888,-0.01088,0.0,0.0,0.0 
07/22/2016 01:11:49.285276,-0.010498,0.0,0.0,0.0 
07/22/2016 01:11:49.286037,-0.011032,-0.060791,-0.185547,1.031494 
07/22/2016 01:11:49.296204,-0.010712,0.0,0.0,0.0 
07/22/2016 01:11:49.307893,-0.011002,0.0,0.0,0.0 
07/22/2016 01:11:49.308373,-0.010498,0.0,0.0,0.0 
07/22/2016 01:11:49.309727,-0.011139,0.0,0.0,0.0 
07/22/2016 01:11:49.313034,-0.010101,-0.0625,-0.187988,1.030029 
07/22/2016 01:11:49.313518,-0.010849,0.0,0.0,0.0 
07/22/2016 01:11:49.318619,-0.00972,0.0,0.0,0.0 
07/22/2016 01:11:49.321806,-0.009583,0.0,0.0,0.0 
07/22/2016 01:11:49.322284,-0.009674,0.0,0.0,0.0 
07/22/2016 01:11:49.323898,-0.011521,-0.061768,-0.185547,1.032471 
07/22/2016 01:11:49.324402,-0.009949,0.0,0.0,0.0 
07/22/2016 01:11:49.329646,-0.010285,0.0,0.0,0.0 
07/22/2016 01:11:49.330124,-0.010147,0.0,0.0,0.0 
07/22/2016 01:11:49.332967,-0.009979,0.0,0.0,0.0 
07/22/2016 01:11:49.334883,-0.010788,-0.061279,-0.188232,1.03125 
07/22/2016 01:11:49.341638,-0.009888,0.0,0.0,0.0 
07/22/2016 01:11:49.342114,-0.009491,0.0,0.0,0.0 
07/22/2016 01:11:49.342553,-0.009049,0.0,0.0,0.0 
07/22/2016 01:11:49.344024,-0.010636,0.0,0.0,0.0 
07/22/2016 01:11:49.344735,-0.009995,-0.060059,-0.189209,1.031494 
07/22/2016 01:11:49.345174,-0.010422,0.0,0.0,0.0 
07/22/2016 01:11:49.346738,-0.009644,0.0,0.0,0.0 
07/22/2016 01:11:49.347220,-0.009934,0.0,0.0,0.0 
07/22/2016 01:11:49.347664,-0.009293,0.0,0.0,0.0 
07/22/2016 01:11:49.353011,-0.009674,-0.059326,-0.188232,1.031494 
07/22/2016 01:11:49.354662,-0.009949,0.0,0.0,0.0 
07/22/2016 01:11:49.355248,-0.011109,0.0,0.0,0.0 
07/22/2016 01:11:49.357984,-0.010025,0.0,0.0,0.0 
07/22/2016 01:11:49.358592,-0.010788,0.0,0.0,0.0 
07/22/2016 01:11:49.409003,-0.010971,-0.060059,-0.1875,1.031494 
07/22/2016 01:11:49.409486,-0.010544,0.0,0.0,0.0 
07/22/2016 01:11:49.409926,-0.010163,0.0,0.0,0.0 
07/22/2016 01:11:49.410360,-0.011276,0.0,0.0,0.0 
07/22/2016 01:11:49.412008,-0.010803,0.0,0.0,0.0 
07/22/2016 01:11:49.413483,-0.010285,-0.062256,-0.188965,1.030518 
07/22/2016 01:11:49.420363,-0.0121,0.0,0.0,0.0 
07/22/2016 01:11:49.420846,-0.010803,0.0,0.0,0.0 
07/22/2016 01:11:49.421287,-0.010208,0.0,0.0,0.0 
07/22/2016 01:11:49.421828,-0.00972,0.0,0.0,0.0 
07/22/2016 01:11:49.424648,-0.010849,-0.060059,-0.187256,1.031006 
07/22/2016 01:11:49.425239,-0.010193,0.0,0.0,0.0 
07/22/2016 01:11:49.431407,-0.011475,0.0,0.0,0.0 
07/22/2016 01:11:49.431758,-0.010163,0.0,0.0,0.0 
07/22/2016 01:11:49.432052,-0.01059,0.0,0.0,0.0 
07/22/2016 01:11:49.434039,-0.010285,-0.061768,-0.187012,1.030029 
07/22/2016 01:11:49.436434,-0.01149,0.0,0.0,0.0 
07/22/2016 01:11:49.436744,-0.010971,0.0,0.0,0.0 
07/22/2016 01:11:49.437027,-0.011139,0.0,0.0,0.0 
07/22/2016 01:11:49.437304,-0.010346,0.0,0.0,0.0 
07/22/2016 01:11:49.445785,-0.009827,-0.060547,-0.188232,1.030518 
07/22/2016 01:11:49.447375,-0.011002,0.0,0.0,0.0 
07/22/2016 01:11:49.454010,-0.010575,0.0,0.0,0.0 
07/22/2016 01:11:49.454496,-0.010636,0.0,0.0,0.0 
07/22/2016 01:11:49.456652,-0.010758,0.0,0.0,0.0 
07/22/2016 01:11:49.458558,-0.010666,-0.05957,-0.187256,1.030518 
07/22/2016 01:11:49.460865,-0.010437,0.0,0.0,0.0 
07/22/2016 01:11:49.464933,-0.010117,0.0,0.0,0.0 
07/22/2016 01:11:49.467832,-0.011063,0.0,0.0,0.0 
07/22/2016 01:11:49.468384,-0.01004,0.0,0.0,0.0 
07/22/2016 01:11:49.470707,-0.010117,-0.061523,-0.186768,1.031006 
07/22/2016 01:11:49.476623,-0.010163,0.0,0.0,0.0 
07/22/2016 01:11:49.479062,-0.009812,0.0,0.0,0.0 
07/22/2016 01:11:49.479538,-0.009094,0.0,0.0,0.0 
07/22/2016 01:11:49.481699,-0.009995,0.0,0.0,0.0 
07/22/2016 01:11:49.487227,-0.009903,-0.060547,-0.188232,1.031982 
07/22/2016 01:11:49.487716,-0.009827,0.0,0.0,0.0 
07/22/2016 01:11:49.490581,-0.010697,0.0,0.0,0.0 
07/22/2016 01:11:49.492397,-0.010468,0.0,0.0,0.0 
07/22/2016 01:11:49.493058,-0.009842,0.0,0.0,0.0 
07/22/2016 01:11:49.499658,-0.010163,-0.060547,-0.189453,1.032227 
07/22/2016 01:11:49.500132,-0.011704,0.0,0.0,0.0 
07/22/2016 01:11:49.536538,-0.00972,0.0,0.0,0.0 
07/22/2016 01:11:49.537056,-0.009552,0.0,0.0,0.0 
07/22/2016 01:11:49.537503,-0.009934,0.0,0.0,0.0 
07/22/2016 01:11:49.539070,-0.010178,-0.062744,-0.185547,1.031738 
07/22/2016 01:11:49.539539,-0.010101,0.0,0.0,0.0 
07/22/2016 01:11:49.539988,-0.010956,0.0,0.0,0.0 
07/22/2016 01:11:49.544144,-0.011048,0.0,0.0,0.0 
07/22/2016 01:11:49.544631,-0.011307,0.0,0.0,0.0 
07/22/2016 01:11:49.545449,-0.008774,-0.057373,-0.186279,1.029053 
07/22/2016 01:11:49.546540,-0.010986,0.0,0.0,0.0 
07/22/2016 01:11:49.546838,-0.010681,0.0,0.0,0.0 
07/22/2016 01:11:49.547117,-0.011002,0.0,0.0,0.0 
07/22/2016 01:11:49.549112,-0.008621,0.0,0.0,0.0 
07/22/2016 01:11:49.549569,-0.009567,-0.060791,-0.186523,1.029053 
07/22/2016 01:11:49.549879,-0.009674,0.0,0.0,0.0 
07/22/2016 01:11:49.554887,-0.010452,0.0,0.0,0.0 
07/22/2016 01:11:49.557854,-0.011414,0.0,0.0,0.0 
07/22/2016 01:11:49.558332,-0.011765,0.0,0.0,0.0 
07/22/2016 01:11:49.559009,-0.010483,-0.05957,-0.189209,1.031006 
07/22/2016 01:11:49.561700,-0.012284,0.0,0.0,0.0 
07/22/2016 01:11:49.562179,-0.011017,0.0,0.0,0.0 
07/22/2016 01:11:49.566139,-0.010529,0.0,0.0,0.0 
07/22/2016 01:11:49.569208,-0.012329,0.0,0.0,0.0 
07/22/2016 01:11:49.569911,-0.009781,-0.060059,-0.186523,1.03125 
07/22/2016 01:11:49.570404,-0.010178,0.0,0.0,0.0 
07/22/2016 01:11:49.572986,-0.009552,0.0,0.0,0.0 
07/22/2016 01:11:49.573462,-0.010391,0.0,0.0,0.0 
07/22/2016 01:11:49.573981,-0.009964,0.0,0.0,0.0 
07/22/2016 01:11:49.614641,-0.009079,-0.062988,-0.187256,1.031738 
07/22/2016 01:11:49.615123,-0.011505,0.0,0.0,0.0 
07/22/2016 01:11:49.617765,-0.011765,0.0,0.0,0.0 
07/22/2016 01:11:49.618252,-0.009293,0.0,0.0,0.0 
07/22/2016 01:11:49.622833,-0.010376,0.0,0.0,0.0 
07/22/2016 01:11:49.623547,-0.010208,-0.062256,-0.187012,1.032715 
07/22/2016 01:11:49.623991,-0.009293,0.0,0.0,0.0 
07/22/2016 01:11:49.625613,-0.011505,0.0,0.0,0.0 
07/22/2016 01:11:49.626092,-0.012604,0.0,0.0,0.0 
07/22/2016 01:11:49.626538,-0.009949,0.0,0.0,0.0 
07/22/2016 01:11:49.635826,-0.009155,-0.060791,-0.186035,1.031006 
07/22/2016 01:11:49.636304,-0.01033,0.0,0.0,0.0 
07/22/2016 01:11:49.645202,-0.009018,0.0,0.0,0.0 
07/22/2016 01:11:49.645526,-0.011078,0.0,0.0,0.0 
07/22/2016 01:11:49.645807,-0.012039,0.0,0.0,0.0 
07/22/2016 01:11:49.656468,-0.009613,-0.059814,-0.189453,1.027588 
07/22/2016 01:11:49.656775,-0.010071,0.0,0.0,0.0 
07/22/2016 01:11:49.657052,-0.010346,0.0,0.0,0.0 
07/22/2016 01:11:49.712538,-0.008865,0.0,0.0,0.0 
07/22/2016 01:11:49.712837,-0.00914,0.0,0.0,0.0 
07/22/2016 01:11:49.715834,-0.009964,-0.061768,-0.187744,1.031006 
07/22/2016 01:11:49.716832,-0.009842,0.0,0.0,0.0 
07/22/2016 01:11:49.717280,-0.011536,0.0,0.0,0.0 
07/22/2016 01:11:49.718314,-0.010605,0.0,0.0,0.0 
07/22/2016 01:11:49.718767,-0.010834,0.0,0.0,0.0 
07/22/2016 01:11:49.723201,-0.011139,-0.061768,-0.184082,1.03125 
07/22/2016 01:11:49.724149,-0.010605,0.0,0.0,0.0 
07/22/2016 01:11:49.735397,-0.010559,0.0,0.0,0.0 
07/22/2016 01:11:49.736889,-0.011734,0.0,0.0,0.0 
07/22/2016 01:11:49.737370,-0.010544,0.0,0.0,0.0 
07/22/2016 01:11:49.740737,-0.009628,-0.0625,-0.187256,1.031738 
07/22/2016 01:11:49.745736,-0.012039,0.0,0.0,0.0 
07/22/2016 01:11:49.746713,-0.011139,0.0,0.0,0.0 
07/22/2016 01:11:49.747283,-0.01149,0.0,0.0,0.0 
07/22/2016 01:11:49.757026,-0.011536,0.0,0.0,0.0 
07/22/2016 01:11:49.769287,-0.010269,-0.062988,-0.186035,1.029053 
07/22/2016 01:11:49.769833,-0.009415,0.0,0.0,0.0 
07/22/2016 01:11:49.770784,-0.009689,0.0,0.0,0.0 
07/22/2016 01:11:49.780090,-0.010315,0.0,0.0,0.0 
07/22/2016 01:11:49.780592,-0.00972,0.0,0.0,0.0 
07/22/2016 01:11:49.782144,-0.008606,-0.061523,-0.184814,1.031738 
07/22/2016 01:11:49.785249,-0.009674,0.0,0.0,0.0 
07/22/2016 01:11:49.785561,-0.011292,0.0,0.0,0.0 
07/22/2016 01:11:49.791191,-0.009552,0.0,0.0,0.0 
07/22/2016 01:11:49.794081,-0.009979,0.0,0.0,0.0 
07/22/2016 01:11:49.795817,-0.010849,-0.062744,-0.186768,1.030762 
07/22/2016 01:11:49.796591,-0.008606,0.0,0.0,0.0 
07/22/2016 01:11:49.802786,-0.009079,0.0,0.0,0.0 
07/22/2016 01:11:49.805167,-0.011032,0.0,0.0,0.0 
07/22/2016 01:11:49.805487,-0.009842,0.0,0.0,0.0 
07/22/2016 01:11:49.807793,-0.010483,-0.061523,-0.187744,1.03125 
07/22/2016 01:11:49.813961,-0.012421,0.0,0.0,0.0 
07/22/2016 01:11:49.814267,-0.010971,0.0,0.0,0.0 
07/22/2016 01:11:49.825508,-0.01001,0.0,0.0,0.0 
07/22/2016 01:11:49.827745,-0.011353,0.0,0.0,0.0 
07/22/2016 01:11:49.830254,-0.010636,-0.061279,-0.186035,1.031982 
07/22/2016 01:11:49.831056,-0.010285,0.0,0.0,0.0 
07/22/2016 01:11:49.836603,-0.010895,0.0,0.0,0.0 
07/22/2016 01:11:49.837066,-0.009171,0.0,0.0,0.0 
07/22/2016 01:11:49.847995,-0.009537,0.0,0.0,0.0 
07/22/2016 01:11:49.850610,-0.010208,-0.0625,-0.1875,1.030762 
07/22/2016 01:11:49.897586,-0.010422,0.0,0.0,0.0 
07/22/2016 01:11:49.897897,-0.009903,0.0,0.0,0.0 
07/22/2016 01:11:49.904088,-0.009857,0.0,0.0,0.0 
07/22/2016 01:11:49.906298,-0.011414,0.0,0.0,0.0 
07/22/2016 01:11:49.915098,-0.010147,-0.061035,-0.186035,1.030273 
07/22/2016 01:11:49.915407,-0.010422,0.0,0.0,0.0 
07/22/2016 01:11:49.917558,-0.010468,0.0,0.0,0.0 
07/22/2016 01:11:49.917834,-0.011032,0.0,0.0,0.0 
07/22/2016 01:11:49.926458,-0.011322,0.0,0.0,0.0 
07/22/2016 01:11:49.937702,-0.01033,-0.061035,-0.188477,1.029785 
07/22/2016 01:11:49.940064,-0.010193,0.0,0.0,0.0 
07/22/2016 01:11:49.940340,-0.010834,0.0,0.0,0.0 
07/22/2016 01:11:49.942690,-0.010376,0.0,0.0,0.0 
07/22/2016 01:11:49.948788,-0.011566,0.0,0.0,0.0 
07/22/2016 01:11:49.949507,-0.00972,-0.061035,-0.188965,1.031006 
07/22/2016 01:11:50.008477,-0.010376,0.0,0.0,0.0 
07/22/2016 01:11:50.011520,-0.010071,0.0,0.0,0.0 
07/22/2016 01:11:50.011939,-0.010575,0.0,0.0,0.0 
07/22/2016 01:11:50.016030,-0.010391,0.0,0.0,0.0 
07/22/2016 01:11:50.019192,-0.010391,-0.061035,-0.185303,1.030518 
07/22/2016 01:11:50.020682,-0.010224,0.0,0.0,0.0 
07/22/2016 01:11:50.021126,-0.009171,0.0,0.0,0.0 
07/22/2016 01:11:50.028499,-0.009796,0.0,0.0,0.0 
07/22/2016 01:11:50.028961,-0.01059,0.0,0.0,0.0 
07/22/2016 01:11:50.038889,-0.010407,-0.062012,-0.187988,1.031006 
07/22/2016 01:11:50.039357,-0.011032,0.0,0.0,0.0 
07/22/2016 01:11:50.041104,-0.010712,0.0,0.0,0.0 
07/22/2016 01:11:50.041550,-0.009445,0.0,0.0,0.0 
07/22/2016 01:11:50.044068,-0.01062,0.0,0.0,0.0 
07/22/2016 01:11:50.049678,-0.01059,-0.059814,-0.188232,1.031982 
07/22/2016 01:11:50.063848,-0.0094,0.0,0.0,0.0 
07/22/2016 01:11:50.064122,-0.010147,0.0,0.0,0.0 
07/22/2016 01:11:50.065808,-0.010269,0.0,0.0,0.0 
07/22/2016 01:11:50.066086,-0.01059,0.0,0.0,0.0 
07/22/2016 01:11:50.073110,-0.011444,-0.060547,-0.184326,1.03125 
07/22/2016 01:11:50.083422,-0.009995,0.0,0.0,0.0 
07/22/2016 01:11:50.086520,-0.009171,0.0,0.0,0.0 
07/22/2016 01:11:50.087449,-0.009751,0.0,0.0,0.0 
07/22/2016 01:11:50.090787,-0.010483,0.0,0.0,0.0 
